date,sh.000001,sh.601288,sh.601398,sh.601939,sh.601988
2014-02-12,2109.96000000,2.41000000,3.44000000,3.98000000,2.54000000
2014-02-13,2098.40000000,2.41000000,3.44000000,3.99000000,2.55000000
2014-02-14,2115.85000000,2.41000000,3.43000000,4.00000000,2.54000000
2014-02-17,2135.42000000,2.40000000,3.44000000,4.01000000,2.55000000
2014-02-18,2119.07000000,2.38000000,3.43000000,3.96000000,2.54000000
2014-02-19,2142.55000000,2.41000000,3.48000000,4.02000000,2.63000000
2014-02-20,2138.78000000,2.38000000,3.44000000,3.99000000,2.61000000
2014-02-21,2113.69000000,2.38000000,3.44000000,3.96000000,2.58000000
2014-02-24,2076.69000000,2.35000000,3.37000000,3.89000000,2.53000000
2014-02-25,2034.22000000,2.34000000,3.37000000,3.87000000,2.54000000
2014-02-26,2041.25000000,2.34000000,3.34000000,3.86000000,2.51000000
2014-02-27,2047.35000000,2.34000000,3.36000000,3.89000000,2.53000000
2014-02-28,2056.30000000,2.33000000,3.34000000,3.86000000,2.51000000
2014-03-03,2075.24000000,2.33000000,3.33000000,3.84000000,2.50000000
2014-03-04,2071.47000000,2.34000000,3.34000000,3.84000000,2.50000000
2014-03-05,2053.08000000,2.32000000,3.32000000,3.83000000,2.49000000
2014-03-06,2059.58000000,2.32000000,3.33000000,3.85000000,2.50000000
2014-03-07,2057.91000000,2.33000000,3.33000000,3.83000000,2.49000000
2014-03-10,1999.06000000,2.29000000,3.26000000,3.78000000,2.46000000
2014-03-11,2001.16000000,2.29000000,3.23000000,3.78000000,2.46000000
2014-03-12,1997.69000000,2.29000000,3.23000000,3.78000000,2.45000000
2014-03-13,2019.11000000,2.36000000,3.27000000,3.82000000,2.49000000
2014-03-14,2004.34000000,2.36000000,3.24000000,3.81000000,2.47000000
2014-03-17,2023.67000000,2.34000000,3.25000000,3.82000000,2.48000000
2014-03-18,2025.20000000,2.34000000,3.26000000,3.81000000,2.47000000
2014-03-19,2021.73000000,2.33000000,3.28000000,3.78000000,2.47000000
2014-03-20,1993.48000000,2.33000000,3.28000000,3.78000000,2.46000000
2014-03-21,2047.62000000,2.40000000,3.34000000,3.87000000,2.53000000
2014-03-24,2066.28000000,2.40000000,3.38000000,3.89000000,2.54000000
2014-03-25,2067.31000000,2.40000000,3.36000000,3.87000000,2.54000000
2014-03-26,2063.67000000,2.40000000,3.40000000,3.89000000,2.54000000
2014-03-27,2046.59000000,2.40000000,3.38000000,3.92000000,2.56000000
2014-03-28,2041.71000000,2.43000000,3.46000000,3.99000000,2.58000000
2014-03-31,2033.31000000,2.42000000,3.45000000,4.00000000,2.59000000
2014-04-01,2047.46000000,2.42000000,3.45000000,4.02000000,2.59000000
2014-04-02,2058.99000000,2.44000000,3.44000000,4.02000000,2.60000000
2014-04-03,2043.70000000,2.39000000,3.42000000,3.95000000,2.58000000
2014-04-04,2058.83000000,2.40000000,3.43000000,3.99000000,2.60000000
2014-04-08,2098.28000000,2.44000000,3.50000000,4.03000000,2.64000000
2014-04-09,2105.24000000,2.45000000,3.48000000,4.03000000,2.63000000
2014-04-10,2134.30000000,2.46000000,3.55000000,4.08000000,2.67000000
2014-04-11,2130.54000000,2.47000000,3.52000000,4.06000000,2.68000000
2014-04-14,2131.54000000,2.47000000,3.50000000,4.05000000,2.67000000
2014-04-15,2101.60000000,2.43000000,3.46000000,4.00000000,2.62000000
2014-04-16,2105.12000000,2.44000000,3.50000000,4.02000000,2.63000000
2014-04-17,2098.89000000,2.44000000,3.48000000,3.99000000,2.63000000
2014-04-18,2097.75000000,2.42000000,3.47000000,3.98000000,2.63000000
2014-04-21,2065.83000000,2.40000000,3.44000000,3.95000000,2.60000000
2014-04-22,2072.83000000,2.41000000,3.45000000,3.97000000,2.63000000
2014-04-23,2066.36000000,2.41000000,3.44000000,3.96000000,2.61000000
2014-04-24,2057.03000000,2.40000000,3.42000000,3.96000000,2.60000000
2014-04-25,2036.52000000,2.41000000,3.45000000,3.97000000,2.61000000
2014-04-28,2003.49000000,2.42000000,3.46000000,3.98000000,2.62000000
2014-04-29,2020.34000000,2.43000000,3.45000000,3.98000000,2.61000000
2014-04-30,2026.36000000,2.42000000,3.44000000,3.96000000,2.60000000
2014-05-05,2027.35000000,2.39000000,3.42000000,3.95000000,2.60000000
2014-05-06,2028.04000000,2.39000000,3.40000000,3.94000000,2.59000000
2014-05-07,2010.08000000,2.38000000,3.42000000,3.94000000,2.60000000
2014-05-08,2015.27000000,2.39000000,3.43000000,3.96000000,2.61000000
2014-05-09,2011.14000000,2.40000000,3.45000000,3.97000000,2.61000000
2014-05-12,2052.87000000,2.42000000,3.48000000,4.00000000,2.64000000
2014-05-13,2050.73000000,2.43000000,3.46000000,3.98000000,2.65000000
2014-05-14,2047.91000000,2.43000000,3.45000000,3.97000000,2.65000000
2014-05-15,2024.97000000,2.44000000,3.47000000,3.99000000,2.65000000
2014-05-16,2026.50000000,2.45000000,3.48000000,4.00000000,2.65000000
2014-05-19,2005.18000000,2.44000000,3.46000000,3.99000000,2.65000000
2014-05-20,2008.12000000,2.45000000,3.47000000,3.99000000,2.65000000
2014-05-21,2024.95000000,2.46000000,3.49000000,4.00000000,2.66000000
2014-05-22,2021.29000000,2.46000000,3.50000000,4.01000000,2.67000000
2014-05-23,2034.57000000,2.47000000,3.52000000,4.02000000,2.68000000
2014-05-26,2041.48000000,2.46000000,3.51000000,4.02000000,2.69000000
2014-05-27,2034.56000000,2.47000000,3.53000000,4.02000000,2.68000000
2014-05-28,2050.23000000,2.48000000,3.57000000,4.06000000,2.69000000
2014-05-29,2040.59000000,2.49000000,3.57000000,4.05000000,2.69000000
2014-05-30,2039.21000000,2.49000000,3.56000000,4.03000000,2.67000000
2014-06-03,2038.31000000,2.51000000,3.58000000,4.05000000,2.72000000
2014-06-04,2024.83000000,2.48000000,3.57000000,4.02000000,2.72000000
2014-06-05,2040.88000000,2.52000000,3.63000000,4.07000000,2.73000000
2014-06-06,2029.96000000,2.51000000,3.61000000,4.05000000,2.70000000
2014-06-09,2030.50000000,2.52000000,3.66000000,4.09000000,2.72000000
2014-06-10,2052.53000000,2.55000000,3.73000000,4.13000000,2.74000000
2014-06-11,2054.95000000,2.55000000,3.72000000,4.13000000,2.74000000
2014-06-12,2051.71000000,2.55000000,3.71000000,4.13000000,2.76000000
2014-06-13,2070.72000000,2.58000000,3.74000000,4.16000000,2.80000000
2014-06-16,2085.98000000,2.58000000,3.78000000,4.19000000,2.81000000
2014-06-17,2066.70000000,2.57000000,3.73000000,4.15000000,2.78000000
2014-06-18,2055.52000000,2.52000000,3.74000000,4.14000000,2.76000000
2014-06-19,2023.73000000,2.49000000,3.71000000,4.11000000,2.72000000
2014-06-20,2026.67000000,2.51000000,3.45000000,4.14000000,2.75000000
2014-06-23,2024.36000000,2.50000000,3.41000000,4.12000000,2.73000000
2014-06-24,2033.93000000,2.50000000,3.42000000,4.12000000,2.75000000
2014-06-25,2025.50000000,2.51000000,3.38000000,4.10000000,2.77000000
2014-06-26,2038.68000000,2.53000000,3.39000000,4.11000000,2.77000000
2014-06-27,2036.51000000,2.52000000,3.39000000,4.11000000,2.54000000
2014-06-30,2048.33000000,2.52000000,3.39000000,4.13000000,2.55000000
2014-07-01,2050.38000000,2.53000000,3.39000000,4.13000000,2.56000000
2014-07-02,2059.42000000,2.52000000,3.41000000,4.13000000,2.58000000
2014-07-03,2063.23000000,2.36000000,3.42000000,4.17000000,2.59000000
2014-07-04,2059.38000000,2.36000000,3.42000000,4.19000000,2.59000000
2014-07-07,2059.93000000,2.37000000,3.45000000,4.20000000,2.58000000
2014-07-08,2064.02000000,2.37000000,3.47000000,4.22000000,2.58000000
2014-07-09,2038.61000000,2.35000000,3.42000000,4.20000000,2.56000000
2014-07-10,2038.34000000,2.36000000,3.45000000,3.87000000,2.54000000
2014-07-11,2046.96000000,2.35000000,3.44000000,3.90000000,2.55000000
2014-07-14,2066.65000000,2.36000000,3.45000000,3.90000000,2.56000000
2014-07-15,2070.36000000,2.37000000,3.47000000,3.93000000,2.57000000
2014-07-16,2067.28000000,2.37000000,3.46000000,3.93000000,2.57000000
2014-07-17,2055.59000000,2.37000000,3.45000000,3.91000000,2.57000000
2014-07-18,2059.07000000,2.36000000,3.45000000,3.90000000,2.57000000
2014-07-21,2054.48000000,2.36000000,3.42000000,3.90000000,2.57000000
2014-07-22,2075.48000000,2.36000000,3.43000000,3.90000000,2.57000000
2014-07-23,2078.49000000,2.36000000,3.44000000,3.93000000,2.56000000
2014-07-24,2105.06000000,2.40000000,3.48000000,3.99000000,2.59000000
2014-07-25,2126.61000000,2.45000000,3.52000000,4.02000000,2.61000000
2014-07-28,2177.95000000,2.53000000,3.60000000,4.16000000,2.70000000
2014-07-29,2183.19000000,2.52000000,3.59000000,4.16000000,2.72000000
2014-07-30,2181.24000000,2.49000000,3.57000000,4.11000000,2.68000000
2014-07-31,2201.56000000,2.52000000,3.60000000,4.15000000,2.71000000
2014-08-01,2185.30000000,2.52000000,3.59000000,4.15000000,2.71000000
2014-08-04,2223.33000000,2.53000000,3.61000000,4.17000000,2.73000000
2014-08-05,2219.95000000,2.53000000,3.59000000,4.18000000,2.72000000
2014-08-06,2217.47000000,2.53000000,3.58000000,4.14000000,2.71000000
2014-08-07,2187.67000000,2.49000000,3.52000000,4.09000000,2.68000000
2014-08-08,2194.43000000,2.50000000,3.51000000,4.09000000,2.69000000
2014-08-11,2224.65000000,2.52000000,3.56000000,4.12000000,2.71000000
2014-08-12,2221.59000000,2.51000000,3.53000000,4.10000000,2.70000000
2014-08-13,2222.88000000,2.51000000,3.51000000,4.13000000,2.70000000
2014-08-14,2206.47000000,2.50000000,3.51000000,4.10000000,2.69000000
2014-08-15,2226.73000000,2.52000000,3.52000000,4.11000000,2.70000000
2014-08-18,2239.47000000,2.50000000,3.51000000,4.11000000,2.70000000
2014-08-19,2245.33000000,2.51000000,3.52000000,4.10000000,2.69000000
2014-08-20,2240.21000000,2.50000000,3.52000000,4.09000000,2.70000000
2014-08-21,2230.46000000,2.48000000,3.50000000,4.07000000,2.69000000
2014-08-22,2240.81000000,2.48000000,3.51000000,4.07000000,2.71000000
2014-08-25,2229.27000000,2.46000000,3.50000000,4.05000000,2.70000000
2014-08-26,2207.11000000,2.46000000,3.49000000,4.06000000,2.68000000
2014-08-27,2209.47000000,2.45000000,3.49000000,4.04000000,2.67000000
2014-08-28,2195.82000000,2.41000000,3.44000000,4.00000000,2.63000000
2014-08-29,2217.20000000,2.43000000,3.46000000,4.02000000,2.68000000
2014-09-01,2235.51000000,2.44000000,3.48000000,4.01000000,2.66000000
2014-09-02,2266.05000000,2.47000000,3.52000000,4.07000000,2.69000000
2014-09-03,2288.63000000,2.50000000,3.55000000,4.11000000,2.71000000
2014-09-04,2306.86000000,2.51000000,3.59000000,4.13000000,2.72000000
2014-09-05,2326.43000000,2.52000000,3.61000000,4.16000000,2.74000000
2014-09-09,2326.53000000,2.51000000,3.59000000,4.15000000,2.73000000
2014-09-10,2318.30000000,2.49000000,3.56000000,4.11000000,2.71000000
2014-09-11,2311.68000000,2.48000000,3.55000000,4.11000000,2.70000000
2014-09-12,2331.95000000,2.50000000,3.57000000,4.13000000,2.72000000
2014-09-15,2339.14000000,2.48000000,3.57000000,4.12000000,2.71000000
2014-09-16,2296.55000000,2.50000000,3.55000000,4.11000000,2.72000000
2014-09-17,2307.89000000,2.49000000,3.56000000,4.11000000,2.70000000
2014-09-18,2315.93000000,2.50000000,3.56000000,4.11000000,2.72000000
2014-09-19,2329.45000000,2.50000000,3.56000000,4.12000000,2.72000000
2014-09-22,2289.87000000,2.45000000,3.49000000,4.05000000,2.67000000
2014-09-23,2309.72000000,2.46000000,3.50000000,4.05000000,2.68000000
2014-09-24,2343.57000000,2.48000000,3.54000000,4.11000000,2.70000000
2014-09-25,2345.10000000,2.49000000,3.55000000,4.10000000,2.70000000
2014-09-26,2347.72000000,2.49000000,3.55000000,4.11000000,2.69000000
2014-09-29,2357.71000000,2.48000000,3.52000000,4.08000000,2.68000000
2014-09-30,2363.87000000,2.49000000,3.53000000,4.07000000,2.70000000
2014-10-08,2382.79000000,2.49000000,3.53000000,4.09000000,2.69000000
2014-10-09,2389.37000000,2.49000000,3.52000000,4.09000000,2.70000000
2014-10-10,2374.54000000,2.48000000,3.51000000,4.07000000,2.69000000
2014-10-13,2366.01000000,2.46000000,3.48000000,4.04000000,2.67000000
2014-10-14,2359.48000000,2.46000000,3.48000000,4.06000000,2.66000000
2014-10-15,2373.67000000,2.47000000,3.50000000,4.06000000,2.67000000
2014-10-16,2356.50000000,2.48000000,3.52000000,4.08000000,2.67000000
2014-10-17,2341.18000000,2.46000000,3.52000000,4.08000000,2.67000000
2014-10-20,2356.73000000,2.47000000,3.52000000,4.09000000,2.68000000
2014-10-21,2339.66000000,2.46000000,3.51000000,4.06000000,2.67000000
2014-10-22,2326.55000000,2.47000000,3.50000000,4.06000000,2.68000000
2014-10-23,2302.42000000,2.45000000,3.52000000,4.06000000,2.67000000
2014-10-24,2302.28000000,2.45000000,3.52000000,4.05000000,2.66000000
2014-10-27,2290.44000000,2.43000000,3.49000000,3.99000000,2.61000000
2014-10-28,2337.87000000,2.45000000,3.52000000,4.04000000,2.64000000
2014-10-29,2373.03000000,2.48000000,3.54000000,4.07000000,2.69000000
2014-10-30,2391.08000000,2.50000000,3.59000000,4.09000000,2.71000000
2014-10-31,2420.18000000,2.56000000,3.66000000,4.18000000,2.80000000
2014-11-03,2430.03000000,2.54000000,3.63000000,4.14000000,2.78000000
2014-11-04,2430.68000000,2.54000000,3.64000000,4.16000000,2.79000000
2014-11-05,2419.25000000,2.50000000,3.58000000,4.13000000,2.76000000
2014-11-06,2425.86000000,2.50000000,3.57000000,4.13000000,2.75000000
2014-11-07,2418.17000000,2.49000000,3.57000000,4.14000000,2.77000000
2014-11-10,2473.67000000,2.55000000,3.67000000,4.20000000,2.86000000
2014-11-11,2469.67000000,2.69000000,3.81000000,4.34000000,3.15000000
2014-11-12,2494.48000000,2.65000000,3.76000000,4.31000000,3.08000000
2014-11-13,2485.61000000,2.64000000,3.76000000,4.30000000,3.10000000
2014-11-14,2478.82000000,2.67000000,3.78000000,4.37000000,3.09000000
2014-11-17,2474.01000000,2.61000000,3.75000000,4.29000000,3.02000000
2014-11-18,2456.37000000,2.54000000,3.72000000,4.20000000,2.93000000
2014-11-19,2450.99000000,2.54000000,3.69000000,4.19000000,2.92000000
2014-11-20,2452.66000000,2.54000000,3.68000000,4.17000000,2.92000000
2014-11-21,2486.79000000,2.57000000,3.73000000,4.22000000,2.95000000
2014-11-24,2532.88000000,2.56000000,3.73000000,4.24000000,2.94000000
2014-11-25,2567.60000000,2.61000000,3.77000000,4.28000000,2.97000000
2014-11-26,2604.34000000,2.66000000,3.82000000,4.35000000,3.05000000
2014-11-27,2630.49000000,2.69000000,3.83000000,4.39000000,3.08000000
2014-11-28,2682.83000000,2.85000000,4.04000000,4.70000000,3.33000000
2014-12-01,2680.16000000,2.82000000,4.01000000,4.79000000,3.38000000
2014-12-02,2763.54000000,2.96000000,4.18000000,5.07000000,3.56000000
2014-12-03,2779.52000000,2.92000000,4.10000000,4.94000000,3.41000000
2014-12-04,2899.46000000,3.05000000,4.27000000,5.18000000,3.53000000
2014-12-05,2937.65000000,3.31000000,4.59000000,5.70000000,3.69000000
2014-12-08,3020.26000000,3.36000000,4.63000000,6.11000000,3.66000000
2014-12-09,2856.27000000,3.05000000,4.20000000,5.52000000,3.33000000
2014-12-10,2940.01000000,3.10000000,4.30000000,5.64000000,3.39000000
2014-12-11,2925.74000000,3.05000000,4.20000000,5.46000000,3.34000000
2014-12-12,2938.17000000,3.04000000,4.21000000,5.44000000,3.34000000
2014-12-15,2953.42000000,3.00000000,4.13000000,5.30000000,3.29000000
2014-12-16,3021.52000000,3.10000000,4.25000000,5.64000000,3.40000000
2014-12-17,3061.02000000,3.24000000,4.47000000,5.94000000,3.54000000
2014-12-18,3057.52000000,3.16000000,4.35000000,5.76000000,3.46000000
2014-12-19,3108.60000000,3.24000000,4.41000000,6.09000000,3.54000000
2014-12-22,3127.45000000,3.56000000,4.71000000,6.59000000,3.89000000
2014-12-23,3032.61000000,3.36000000,4.48000000,6.26000000,3.72000000
2014-12-24,2972.53000000,3.21000000,4.33000000,5.92000000,3.57000000
2014-12-25,3072.54000000,3.34000000,4.46000000,6.32000000,3.72000000
2014-12-26,3157.60000000,3.46000000,4.62000000,6.48000000,3.82000000
2014-12-29,3168.02000000,3.44000000,4.61000000,6.42000000,3.85000000
2014-12-30,3165.81000000,3.54000000,4.71000000,6.57000000,3.94000000
2014-12-31,3234.68000000,3.71000000,4.87000000,6.73000000,4.15000000
2015-01-05,3350.52000000,3.89000000,5.06000000,6.92000000,4.42000000
2015-01-06,3351.45000000,3.95000000,5.10000000,6.82000000,4.56000000
2015-01-07,3373.95000000,3.89000000,5.04000000,6.63000000,4.54000000
2015-01-08,3293.46000000,3.73000000,4.83000000,6.35000000,4.33000000
2015-01-09,3285.41000000,3.76000000,4.88000000,6.40000000,4.47000000
2015-01-12,3229.32000000,3.67000000,4.82000000,6.25000000,4.40000000
2015-01-13,3235.30000000,3.66000000,4.82000000,6.18000000,4.44000000
2015-01-14,3222.44000000,3.73000000,4.89000000,6.33000000,4.59000000
2015-01-15,3336.46000000,3.86000000,5.09000000,6.55000000,4.87000000
2015-01-16,3376.50000000,3.94000000,5.15000000,6.64000000,4.98000000
2015-01-19,3116.35000000,3.55000000,4.64000000,5.98000000,4.48000000
2015-01-20,3173.05000000,3.57000000,4.64000000,5.94000000,4.45000000
2015-01-21,3323.61000000,3.77000000,4.92000000,6.27000000,4.89000000
2015-01-22,3343.34000000,3.73000000,4.88000000,6.20000000,4.84000000
2015-01-23,3351.76000000,3.74000000,4.98000000,6.21000000,4.84000000
2015-01-26,3383.18000000,3.71000000,4.93000000,6.15000000,4.78000000
2015-01-27,3352.96000000,3.62000000,4.78000000,6.02000000,4.63000000
2015-01-28,3305.74000000,3.58000000,4.69000000,5.97000000,4.55000000
2015-01-29,3262.30000000,3.50000000,4.56000000,5.88000000,4.40000000
2015-01-30,3210.36000000,3.46000000,4.54000000,5.85000000,4.40000000
2015-02-02,3128.30000000,3.33000000,4.41000000,5.67000000,4.13000000
2015-02-03,3204.91000000,3.40000000,4.50000000,5.81000000,4.28000000
2015-02-04,3174.13000000,3.36000000,4.41000000,5.72000000,4.13000000
2015-02-05,3136.53000000,3.32000000,4.40000000,5.64000000,4.13000000
2015-02-06,3075.91000000,3.22000000,4.30000000,5.49000000,4.01000000
2015-02-09,3095.12000000,3.23000000,4.30000000,5.52000000,4.03000000
2015-02-10,3141.59000000,3.27000000,4.36000000,5.58000000,4.10000000
2015-02-11,3157.70000000,3.26000000,4.33000000,5.56000000,4.07000000
2015-02-12,3173.42000000,3.25000000,4.34000000,5.54000000,4.06000000
2015-02-13,3203.83000000,3.31000000,4.44000000,5.59000000,4.11000000
2015-02-16,3222.36000000,3.29000000,4.42000000,5.58000000,4.09000000
2015-02-17,3246.91000000,3.31000000,4.49000000,5.60000000,4.10000000
2015-02-25,3228.84000000,3.29000000,4.49000000,5.54000000,4.05000000
2015-02-26,3298.36000000,3.35000000,4.59000000,5.68000000,4.14000000
2015-02-27,3310.30000000,3.34000000,4.58000000,5.69000000,4.11000000
2015-03-02,3336.28000000,3.36000000,4.57000000,5.73000000,4.11000000
2015-03-03,3263.05000000,3.24000000,4.40000000,5.53000000,3.97000000
2015-03-04,3279.53000000,3.22000000,4.38000000,5.50000000,3.91000000
2015-03-05,3248.48000000,3.14000000,4.31000000,5.35000000,3.80000000
2015-03-06,3241.19000000,3.15000000,4.34000000,5.39000000,3.83000000
2015-03-09,3302.41000000,3.29000000,4.52000000,5.70000000,4.03000000
2015-03-10,3286.07000000,3.20000000,4.42000000,5.57000000,3.93000000
2015-03-11,3290.90000000,3.22000000,4.46000000,5.64000000,4.01000000
2015-03-12,3349.32000000,3.32000000,4.57000000,5.84000000,4.18000000
2015-03-13,3372.91000000,3.32000000,4.57000000,5.81000000,4.15000000
2015-03-16,3449.30000000,3.36000000,4.60000000,5.87000000,4.18000000
2015-03-17,3502.85000000,3.40000000,4.63000000,5.93000000,4.21000000
2015-03-18,3577.30000000,3.52000000,4.73000000,6.11000000,4.33000000
2015-03-19,3582.27000000,3.48000000,4.69000000,6.04000000,4.27000000
2015-03-20,3617.32000000,3.56000000,4.72000000,6.11000000,4.38000000
2015-03-23,3687.73000000,3.62000000,4.78000000,6.18000000,4.43000000
2015-03-24,3691.41000000,3.73000000,4.80000000,6.14000000,4.44000000
2015-03-25,3660.73000000,3.64000000,4.69000000,5.98000000,4.30000000
2015-03-26,3682.09000000,3.65000000,4.72000000,5.98000000,4.31000000
2015-03-27,3691.09600000,3.64000000,4.71000000,5.99000000,4.32000000
2015-03-30,3786.57000000,3.74000000,4.92000000,6.19000000,4.46000000
2015-03-31,3747.90000000,3.67000000,4.86000000,6.10000000,4.38000000
2015-04-01,3810.29000000,3.69000000,4.89000000,6.15000000,4.41000000
2015-04-02,3825.78000000,3.65000000,4.85000000,6.11000000,4.36000000
2015-04-03,3863.93000000,3.66000000,4.87000000,6.12000000,4.37000000
2015-04-07,3961.38000000,3.77000000,5.00000000,6.28000000,4.47000000
2015-04-08,3994.81000000,3.81000000,5.04000000,6.36000000,4.53000000
2015-04-09,3957.53000000,3.77000000,5.03000000,6.38000000,4.49000000
2015-04-10,4034.31000000,3.81000000,5.10000000,6.49000000,4.56000000
2015-04-13,4121.71000000,3.92000000,5.32000000,6.95000000,4.68000000
2015-04-14,4135.56000000,3.87000000,5.26000000,6.91000000,4.63000000
2015-04-15,4084.16000000,3.90000000,5.43000000,7.04000000,4.71000000
2015-04-16,4194.82000000,3.97000000,5.62000000,7.20000000,4.80000000
2015-04-17,4287.30000000,4.03000000,5.64000000,7.19000000,4.93000000
2015-04-20,4217.08000000,3.95000000,5.42000000,6.84000000,4.74000000
2015-04-21,4293.62000000,3.99000000,5.44000000,6.91000000,4.78000000
2015-04-22,4398.49000000,4.04000000,5.52000000,7.00000000,4.86000000
2015-04-23,4414.51000000,4.01000000,5.48000000,6.90000000,4.80000000
2015-04-24,4393.69000000,3.92000000,5.33000000,6.71000000,4.66000000
2015-04-27,4527.40000000,4.00000000,5.50000000,6.98000000,4.81000000
2015-04-28,4476.21000000,4.11000000,5.64000000,7.14000000,5.06000000
2015-04-29,4476.62000000,4.02000000,5.53000000,6.98000000,4.97000000
2015-04-30,4441.65000000,3.96000000,5.41000000,6.85000000,4.84000000
2015-05-04,4480.46000000,3.95000000,5.39000000,6.90000000,4.83000000
2015-05-05,4298.71000000,3.77000000,5.14000000,6.55000000,4.59000000
2015-05-06,4229.27000000,3.72000000,5.13000000,6.50000000,4.51000000
2015-05-07,4112.21000000,3.65000000,5.08000000,6.39000000,4.43000000
2015-05-08,4205.92000000,3.70000000,5.15000000,6.47000000,4.49000000
2015-05-11,4333.58000000,3.74000000,5.20000000,6.56000000,4.56000000
2015-05-12,4401.22000000,3.75000000,5.19000000,6.59000000,4.58000000
2015-05-13,4375.76000000,3.72000000,5.16000000,6.66000000,4.56000000
2015-05-14,4378.31000000,3.71000000,5.13000000,6.60000000,4.55000000
2015-05-15,4308.69000000,3.66000000,5.08000000,6.43000000,4.44000000
2015-05-18,4283.49000000,3.61000000,5.00000000,6.31000000,4.33000000
2015-05-19,4417.55000000,3.70000000,5.14000000,6.50000000,4.46000000
2015-05-20,4446.29000000,3.69000000,5.15000000,6.49000000,4.44000000
2015-05-21,4529.42000000,3.68000000,5.20000000,6.49000000,4.44000000
2015-05-22,4657.60000000,3.79000000,5.33000000,6.67000000,4.57000000
2015-05-25,4813.80000000,3.89000000,5.44000000,6.83000000,4.67000000
2015-05-26,4910.90000000,3.90000000,5.44000000,6.85000000,4.68000000
2015-05-27,4941.71000000,3.87000000,5.37000000,6.76000000,4.65000000
2015-05-28,4620.27000000,3.67000000,5.10000000,6.36000000,4.38000000
2015-05-29,4611.74000000,3.64000000,5.07000000,6.37000000,4.33000000
2015-06-01,4828.74000000,3.77000000,5.23000000,6.69000000,4.50000000
2015-06-02,4910.53000000,3.76000000,5.20000000,6.68000000,4.48000000
2015-06-03,4909.98000000,3.74000000,5.20000000,6.65000000,4.48000000
2015-06-04,4947.10000000,3.85000000,5.34000000,6.92000000,4.71000000
2015-06-05,5023.10000000,3.85000000,5.32000000,6.89000000,4.70000000
2015-06-08,5131.88000000,4.12000000,5.63000000,7.37000000,5.17000000
2015-06-09,5113.53000000,4.04000000,5.52000000,7.26000000,5.29000000
2015-06-10,5106.04000000,3.99000000,5.43000000,7.16000000,5.15000000
2015-06-11,5121.59000000,3.95000000,5.42000000,7.07000000,5.01000000
2015-06-12,5166.35000000,3.97000000,5.44000000,7.11000000,5.10000000
2015-06-15,5062.99000000,3.87000000,5.32000000,6.90000000,4.96000000
2015-06-16,4887.43000000,3.82000000,5.23000000,6.84000000,4.83000000
2015-06-17,4967.90000000,3.86000000,5.29000000,7.00000000,4.95000000
2015-06-18,4785.36000000,3.74000000,5.11000000,6.70000000,4.73000000
2015-06-19,4478.36000000,3.56000000,4.97000000,6.39000000,4.53000000
2015-06-23,4576.49000000,3.70000000,5.18000000,6.60000000,4.72000000
2015-06-24,4690.15000000,3.75000000,5.22000000,6.80000000,4.80000000
2015-06-25,4527.78000000,3.69000000,5.15000000,6.72000000,4.74000000
2015-06-26,4192.87000000,3.53000000,4.98000000,6.48000000,4.53000000
2015-06-29,4053.03000000,3.54000000,5.07000000,6.62000000,4.56000000
2015-06-30,4277.22000000,3.71000000,5.28000000,7.13000000,4.89000000
2015-07-01,4053.70000000,3.59000000,5.14000000,6.44000000,4.75000000
2015-07-02,3912.77000000,3.63000000,5.44000000,6.69000000,5.01000000
2015-07-03,3686.92000000,3.51000000,5.31000000,6.29000000,4.46000000
2015-07-06,3775.91000000,3.86000000,5.79000000,6.79000000,4.90000000
2015-07-07,3727.12000000,4.12000000,5.74000000,7.47000000,5.39000000
2015-07-08,3507.19000000,3.93000000,5.47000000,6.84000000,5.59000000
2015-07-09,3709.33000000,4.13000000,5.58000000,7.04000000,5.60000000
2015-07-10,3877.80000000,3.94000000,5.54000000,7.12000000,5.53000000
2015-07-13,3970.39000000,3.78000000,5.27000000,6.83000000,5.21000000
2015-07-14,3924.49000000,3.71000000,5.15000000,6.70000000,5.23000000
2015-07-15,3805.70000000,3.80000000,5.27000000,6.76000000,5.37000000
2015-07-16,3823.18000000,3.76000000,5.22000000,6.67000000,5.23000000
2015-07-17,3957.35000000,3.76000000,5.21000000,6.66000000,5.17000000
2015-07-20,3992.11000000,3.73000000,5.17000000,6.61000000,5.16000000
2015-07-21,4017.68000000,3.70000000,5.15000000,6.51000000,5.08000000
2015-07-22,4026.04000000,3.67000000,5.12000000,6.46000000,5.04000000
2015-07-23,4123.92000000,3.70000000,5.15000000,6.53000000,5.06000000
2015-07-24,4070.91000000,3.65000000,5.10000000,6.46000000,5.01000000
2015-07-27,3725.56000000,3.41000000,4.82000000,5.96000000,4.63000000
2015-07-28,3663.00000000,3.45000000,4.83000000,6.15000000,4.67000000
2015-07-29,3789.17000000,3.46000000,4.86000000,6.14000000,4.63000000
2015-07-30,3705.77000000,3.41000000,4.79000000,6.03000000,4.52000000
2015-07-31,3663.73000000,3.44000000,4.83000000,6.04000000,4.45000000
2015-08-03,3622.91000000,3.51000000,4.87000000,6.19000000,4.45000000
2015-08-04,3756.54000000,3.52000000,4.87000000,6.19000000,4.48000000
2015-08-05,3694.57000000,3.45000000,4.82000000,6.06000000,4.39000000
2015-08-06,3661.54000000,3.43000000,4.81000000,6.02000000,4.36000000
