日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-11,二级行业,801780,银行,801782,国有大型银行Ⅱ,1914.72000000,90.17772179,0.00632792,0.27369376
2026-08-11,二级行业,801780,银行,801784,城商行Ⅱ,1042.47000000,45.96583018,-0.00190529,0.18556946
2026-08-11,二级行业,801780,银行,801783,股份制银行Ⅱ,4160.45000000,63.61895336,-0.00372604,0.21692671
2026-08-11,二级行业,801790,非银金融,801194,保险Ⅱ,1159.70000000,78.33808579,-0.01510004,0.29025829
2026-08-11,二级行业,801790,非银金融,801191,多元金融,1144.53000000,36.55417472,-0.00658786,0.24702718
2026-08-11,二级行业,801790,非银金融,801193,证券Ⅱ,6189.62000000,209.58518291,-0.00686572,0.20490695
2026-08-11,二级行业,801120,食品饮料,801128,休闲食品,1655.52000000,17.09045596,-0.00937655,0.33695139
2026-08-11,二级行业,801120,食品饮料,801125,白酒Ⅱ,37714.30000000,114.76461179,-0.00599655,0.32423514
2026-08-11,二级行业,801120,食品饮料,801129,调味发酵品Ⅱ,6975.44000000,59.71300568,-0.01363153,0.22935251
2026-08-11,二级行业,801120,食品饮料,801126,非白酒,3465.56000000,14.63466822,-0.00833834,0.23005227
2026-08-11,二级行业,801120,食品饮料,801124,食品加工,12638.20000000,31.07638762,-0.00673848,0.22907572
2026-08-11,二级行业,801120,食品饮料,801127,饮料乳品,7119.43000000,73.05443156,-0.00932175,0.23301163
